Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,TIM S A,50409428698,010,73902008,4739493,Rua Jaguarari,-,RN,2408102,200KG7W,GSM,,,953.75,908.75,0,FB,Greenfield,sim,760,056001603518,16.15,25,65,0,X,42,016081103903,20,-5.818083,-35.22,G,2023-10-24,1999-11-16,,4d5c019f664e5,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,73902008,4739493,Rua Jaguarari,-,RN,2408102,200KG7W,GSM,,,953.75,908.75,120,FB,Greenfield,sim,760,056001603518,16.15,25,65,0,X,42,016081103903,20,-5.818083,-35.22,G,2023-10-24,1999-11-16,,4d5c019f664e6,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,73902008,4739493,Rua Jaguarari,-,RN,2408102,200KG7W,GSM,,,953.75,908.75,250,FB,Greenfield,sim,760,056001603518,16.15,25,65,0,X,42,016081103903,20,-5.818083,-35.22,G,2023-10-24,1999-11-16,,4d5c019f664f4,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,48352023,4863887,Rua Professor Bilac De Farias,-,RN,2408102,5M00G9W,WCDMA,,,2130,1940,135,FB,Greenfield,não,760,056001603518,16.15,25,65,0,X,42,015050703903,40,-5.845467,-35.200931,G,2024-03-29,1999-11-16,,4d5c019f666ff,2038-04-30,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,4863887,Rua Professor Bilac De Farias,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,0,FB,Greenfield,não,760,056001603518,11.96,30,74,0,X,42,009990703903,40,-5.845467,-35.200931,G,2024-03-29,1999-11-16,,4d5c019f6670c,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,4863887,Rua Professor Bilac De Farias,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,135,FB,Greenfield,não,760,056001603518,11.96,30,74,0,X,42,009990703903,40,-5.845467,-35.200931,G,2024-03-29,1999-11-16,,4d5c019f6670e,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,4863887,Rua Professor Bilac De Farias,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,280,FB,Greenfield,não,760,056001603518,11.96,30,74,0,X,42,009990703903,40,-5.845467,-35.200931,G,2024-03-29,1999-11-16,,4d5c019f6670f,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,48352023,4863887,Rua Professor Bilac De Farias,-,RN,2408102,5M00G9W,WCDMA,,,2130,1940,0,FB,Greenfield,não,760,056001603518,16.15,25,65,0,X,42,015050703903,40,-5.845467,-35.200931,G,2024-03-29,1999-11-16,,4d5c019f66719,2038-04-30,,
LIC-LIC-01,TIM S A,50409428698,010,48352023,4863887,Rua Professor Bilac De Farias,-,RN,2408102,5M00G9W,WCDMA,,,2130,1940,280,FB,Greenfield,não,760,056001603518,16.15,25,65,0,X,42,015050703903,40,-5.845467,-35.200931,G,2024-03-29,1999-11-16,,4d5c019f6671b,2038-04-30,,
LIC-LIC-01,TIM S A,50409428698,010,59632012,5067146,Rua Araguari,-,RN,2408102,8M97G7W,LTE,,,2655,2535,0,FB,,NA,760,009371303519,16.96,32,63.58,-1,X,36,024081203903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f36,2027-10-18,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,0,FB,,NA,760,000650501705,13.4,27,73.7,-1,X,36,009990703903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f37,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,120,FB,,NA,760,000650501705,13.4,27,73.7,-2,X,36,009990703903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f38,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,220,FB,,NA,760,000650501705,13.4,27,73.7,-2,X,36,009990703903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f39,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1826.25,1731.25,0,FB,,NA,760,009371303519,17.06,28,72.66,-1,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f3a,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1828.75,1733.75,0,FB,,NA,760,009371303519,17.06,28,72.66,-1,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f3b,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1828.75,1733.75,220,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f3c,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1833.75,1738.75,0,FB,,NA,760,009371303519,17.06,28,72.66,-1,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f3d,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,59632012,5067146,Rua Araguari,-,RN,2408102,8M97G7W,LTE,,,2655,2535,220,FB,,NA,760,009371303519,16.96,32,63.58,-2,X,36,024081203903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f3e,2027-10-18,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,120,FB,,NA,760,009371303519,14.89,29,65.28,-2,X,36,009990703903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f3f,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,220,FB,,NA,760,009371303519,14.89,29,65.28,-2,X,36,009990703903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f40,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1826.25,1731.25,120,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f41,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1826.25,1731.25,220,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f42,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1828.75,1733.75,120,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f43,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1831.25,1736.25,120,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f44,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,59632012,5067146,Rua Araguari,-,RN,2408102,8M97G7W,LTE,,,2655,2535,120,FB,,NA,760,009371303519,16.96,32,63.58,-2,X,36,024081203903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f45,2027-10-18,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,0,FB,,NA,760,009371303519,14.89,29,65.28,-1,X,36,009990703903,40,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f46,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1831.25,1736.25,0,FB,,NA,760,009371303519,17.06,28,72.66,-1,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f47,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1831.25,1736.25,220,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f48,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1833.75,1738.75,120,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f49,2028-11-29,,
LIC-LIC-01,TIM S A,50409428698,010,125002022,5067146,Rua Araguari,-,RN,2408102,200KG7W,GSM,,,1833.75,1738.75,220,FB,,NA,760,009371303519,17.06,28,72.66,-2,X,36,000130401592,20,-5.80755,-35.223311,G,2024-03-29,1999-11-16,,4d5c019f66f4a,2028-11-29,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,0,FB,Greenfield,NA,760,,16.6,24,69,0,X,37,036161403257,80,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ad1,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,5M00G7W,WCDMA,,,885,840,0,FB,Greenfield,NA,760,,14.1,22,68,0,X,37,011631703257,60,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ad4,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,5M00G7W,WCDMA,,,885,840,180,FB,Greenfield,NA,760,,14.1,22,68,0,X,37,011631703257,60,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ad5,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,200KG7W,GSM,,,1875,1780,0,FB,Greenfield,NA,760,,16.6,24,69,0,X,37,023491603257,40,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ad7,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,200KG7W,GSM,,,1875,1780,180,FB,Greenfield,NA,760,,16.6,24,69,0,X,37,023491603257,40,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ad8,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,20M0G7W,LTE,,,2640,2520,0,FB,Greenfield,NA,760,,17.9,25,58,0,X,37,018141603257,40,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ae1,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,20M0G7W,LTE,,,2640,2520,180,FB,Greenfield,NA,760,,17.9,25,58,0,X,37,018141603257,40,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ae2,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,5187338,V COSTEIRA SENADOR DINARTE MEDEIROS MARIZ,HOTEL IMIRÁ,RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,180,FB,Greenfield,NA,760,,16.6,24,69,0,X,37,036161403257,80,-5.82868,-35.183,G,2024-01-11,2001-03-05,,4d5c019f69ae3,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,200KG7W,GSM,,,1875,1780,350,FB,Greenfield,NA,760,,16.6,24,69,-1,X,40,023491603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b08,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,200KG7W,GSM,,,1875,1780,100,FB,Greenfield,NA,760,,16.6,24,69,-2,X,40,023491603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b09,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,200KG7W,GSM,,,1875,1780,240,FB,Greenfield,NA,760,,16.6,24,69,-1,X,40,023491603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b0a,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,10M0G7W,LTE,,,1875,1780,350,FB,Greenfield,NA,760,,16.6,24,69,-1,X,40,023491603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b0e,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,10M0G7W,LTE,,,1875,1780,100,FB,Greenfield,NA,760,,16.6,24,69,-2,X,40,023491603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b0f,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,10M0G7W,LTE,,,1875,1780,240,FB,Greenfield,NA,760,,16.6,24,69,-1,X,40,023491603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b10,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,20M0G7W,LTE,,,2640,2520,350,FB,Greenfield,NA,760,,17.9,25,58,-1,X,40,018141603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b15,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,20M0G7W,LTE,,,2640,2520,100,FB,Greenfield,NA,760,,17.9,25,58,-2,X,40,018141603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b16,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,20M0G7W,LTE,,,2640,2520,240,FB,Greenfield,NA,760,,17.9,25,58,-1,X,40,018141603257,40,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b17,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,350,FB,Greenfield,NA,760,,16.6,24,69,-1,X,40,001131003257,62.8,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b1e,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,100,FB,Greenfield,NA,760,,16.6,24,69,-2,X,40,001131003257,62.8,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b1f,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,240,FB,Greenfield,NA,760,,16.6,24,69,-1,X,40,001131003257,62.8,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b20,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,5M00G7W,WCDMA,,,885,840,350,FB,Greenfield,NA,760,,14.1,22,68,-1,X,40,011631703257,60,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b27,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,5M00G7W,WCDMA,,,885,840,100,FB,Greenfield,NA,760,,14.1,22,68,-2,X,40,011631703257,60,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b29,2028-04-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,5187354,R JORNALISTA FRANCISCO SINEDINO,,RN,2408102,5M00G7W,WCDMA,,,885,840,240,FB,Greenfield,NA,760,,14.1,22,68,-1,X,40,011631703257,60,-5.82011,-35.2162,G,2023-09-08,2001-03-05,,4d5c019f69b2b,2028-04-01,,
LIC-LIC-01,TIM S A,50409428698,010,73902008,6557007,Rua Construtor Severino Bezerra,Prédio Indust Bsc Igapó Repetidora. Torre De 100Metors De Concreto Da Tim,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,15,FB,Rooftop,não,760,064101600762,13.42,28,65.2,0,X,40,030851903257,40,-5.754472,-35.231972,G,2023-10-24,2001-03-05,,4d5c019f6f3e9,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,73902008,6557007,Rua Construtor Severino Bezerra,Prédio Indust Bsc Igapó Repetidora. Torre De 100Metors De Concreto Da Tim,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,265,FB,Rooftop,não,760,064101600762,13.42,28,65.2,0,X,47,030851903257,40,-5.754472,-35.231972,G,2023-10-24,2001-03-05,,4d5c019f6f3ea,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,73902008,6557007,Rua Construtor Severino Bezerra,Prédio Indust Bsc Igapó Repetidora. Torre De 100Metors De Concreto Da Tim,RN,2408102,5M00G7W,WCDMA,,,874.5,829.5,325,FB,Rooftop,não,760,064101600762,13.42,28,65.2,0,X,47,030851903257,40,-5.754472,-35.231972,G,2023-10-24,2001-03-05,,4d5c019f6f3f4,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,63562019,6557007,Rua Construtor Severino Bezerra,Prédio Indust Bsc Igapó Repetidora. Torre De 100Metors De Concreto Da Tim,RN,2408102,10M0G7W,LTE,,,2625,2505,15,FB,Rooftop,não,760,064101600762,13.42,28,65.2,0,X,40,056691903257,40,-5.754472,-35.231972,G,2023-10-24,2001-03-05,,4d5c019f6f3f5,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,63562019,6557007,Rua Construtor Severino Bezerra,Prédio Indust Bsc Igapó Repetidora. Torre De 100Metors De Concreto Da Tim,RN,2408102,10M0G7W,LTE,,,2625,2505,265,FB,Rooftop,não,760,064101600762,13.42,28,65.2,0,X,47,056691903257,40,-5.754472,-35.231972,G,2023-10-24,2001-03-05,,4d5c019f6f3fd,2023-12-31,,
LIC-LIC-01,TIM S A,50409428698,010,63562019,6557007,Rua Construtor Severino Bezerra,Prédio Indust Bsc Igapó Repetidora. Torre De 100Metors De Concreto Da Tim,RN,2408102,10M0G7W,LTE,,,2625,2505,325,FB,Rooftop,não,760,064101600762,13.42,28,65.2,0,X,47,056691903257,40,-5.754472,-35.231972,G,2023-10-24,2001-03-05,,4d5c019f6f3fe,2023-12-31,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,60,FB,Outdoor,não,760,,16.6,24,69,0,X,34,001131003257,62.8,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baec,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,130,FB,Outdoor,não,760,,16.6,24,69,0,X,36,001131003257,62.8,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baed,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,2117.5,1927.5,240,FB,Outdoor,não,760,,16.6,24,69,0,X,34,001131003257,62.8,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baee,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,885,840,60,FB,Outdoor,não,760,,14.1,22,68,0,X,34,011631703257,60,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf0,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,885,840,130,FB,Outdoor,não,760,,14.1,22,68,0,X,36,011631703257,60,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf1,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,885,840,240,FB,Outdoor,não,760,,14.1,22,68,0,X,34,011631703257,60,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf2,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,885,840,30,FB,Outdoor,não,760,019221503257,14.43,26,69.68,0,X,25,011631703257,60,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf3,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,885,840,130,FB,Outdoor,não,760,019221503257,14.43,26,69.68,0,X,25,011631703257,60,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf4,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,5M00G7W,WCDMA,,,885,840,270,FB,Outdoor,não,760,019221503257,14.43,26,69.68,0,X,25,011631703257,60,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf5,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,200KG7W,GSM,,,1875,1780,60,FB,Outdoor,não,760,,16.6,24,69,0,X,34,023491603257,40,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf7,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,200KG7W,GSM,,,1875,1780,130,FB,Outdoor,não,760,,16.6,24,69,0,X,36,023491603257,40,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8baf8,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,200KG7W,GSM,,,1875,1780,240,FB,Outdoor,não,760,,16.6,24,69,0,X,34,023491603257,40,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8bb09,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,20M0G7W,LTE,,,2640,2520,60,FB,Outdoor,não,760,,17.9,25,58,0,X,34,018141603257,40,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8bb12,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,59592012,422352071,RUA CORONEL JOSE BERNARDO,"AC/ RUA CORONEL GLICÉRIO CÍCERO, 56",RN,2408102,20M0G7W,LTE,,,2640,2520,130,FB,Outdoor,não,760,,17.9,25,58,0,X,36,018141603257,40,-5.79284,-35.2113,G,2023-07-26,1999-11-19,,4d5c019f8bb1d,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,5M00G7W,WCDMA,,,885,840,65,FB,Greenfield,NA,760,005152003257,12.78,20,78.06,0,X,41,011631703257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4d5c019f8bb25,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,5M00G7W,WCDMA,,,885,840,120,FB,Greenfield,NA,760,005152003257,12.78,20,78.06,0,X,41,011631703257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4d5c019f8bb26,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,5M00G7W,WCDMA,,,885,840,250,FB,Greenfield,NA,760,005152003257,12.78,20,78.06,0,X,41,011631703257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4d5c019f8bb27,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,200KG7W,GSM,,,944.75,899.75,15,FB,Greenfield,NA,760,019221503257,14.43,24,69.68,-1,X,33,060881603257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,4d5c019f8bb2a,2026-06-01,,
